filename	ind1	ind2	sample	evaluation 1	evaluation 2	agreement	superannotator
http://www.jstor.org/stable/10.1086/323729	0	294	Subjects were also more likely to boycott when substitutes were available (hypothesis 5a): Match was lower in the Both Brands (.28) than in the Target Brand (.51) Substitutability condition ( \documentclass{aastex} \usepackage{amsbsy} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{bm} \usepackage{mathrsfs} \usepackage{pifont} \usepackage{stmaryrd} \usepackage{textcomp} \usepackage{portland xspace} \usepackage{amsmath amsxtra} \usepackage[OT2 OT1]{fontenc} \newcommand\cyr{ \renewcommand\rmdefault{wncyr} \renewcommand\sfdefault{wncyss} \renewcommand\encodingdefault{OT2} \normalfont \selectfont} \DeclareTextFontCommand{\textcyr}{\cyr} \pagestyle{empty} \DeclareMathSizes{10}{9}{7}{6} \begin{document} \landscape $F( 1 \: 109) =7.2 $ \end{document} \documentclass{aastex} \usepackage{amsbsy} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{bm} \usepackage{mathrsfs} \usepackage{pifont} \usepackage{stmaryrd} \usepackage{textcomp} \usepackage{portland xspace} \usepackage{amsmath amsxtra} \usepackage[OT2 OT1]{fontenc} \newcommand\cyr{ \renewcommand\rmdefault{wncyr} \renewcommand\sfdefault{wncyss} \renewcommand\encodingdefault{OT2} \normalfont \selectfont} \DeclareTextFontCommand{\textcyr}{\cyr} \pagestyle{empty} \DeclareMathSizes{10}{9}{7}{6} \begin{document} \landscape $p< .05 $ \end{document} \documentclass{aastex} \usepackage{amsbsy} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{bm} \usepackage{mathrsfs} \usepackage{pifont} \usepackage{stmaryrd} \usepackage{textcomp} \usepackage{portland xspace} \usepackage{amsmath amsxtra} \usepackage[OT2 OT1]{fontenc} \newcommand\cyr{ \renewcommand\rmdefault{wncyr} \renewcommand\sfdefault{wncyss} \renewcommand\encodingdefault{OT2} \normalfont \selectfont} \DeclareTextFontCommand{\textcyr}{\cyr} \pagestyle{empty} \DeclareMathSizes{10}{9}{7}{6} \begin{document} \landscape $\eta =.23$ \end{document} ).	?	N	FALSE	N
http://www.jstor.org/stable/3376475	3	32	Ihus, the null hypothesis model is fit under the constraint that ^(t) = oei and ffi = O, and the alternative hypothesis model is fit under the general parametrization of ui(t).	?	N	FALSE	N
http://www.jstor.org/stable/20100885	19	13	Where does quan fit in under this hypothesis?	?	?	TRUE	
http://www.jstor.org/stable/2446435	5	3	Crosses involving male sires have been tested for goodness of fit to a null hypothesis of a 50:50 gender ratio.	?	N	FALSE	N
http://www.jstor.org/stable/2413523	5	7	centage of total length) needed to fit the data to that hypothesis was calculated, and Templeton's (1983) test was used to assess the significance of conflict.		N	FALSE	N
http://www.jstor.org/stable/586289	10	15	This has implications for hypothesis testing, but not for the overall fit of the model.	?	N	FALSE	N
http://www.jstor.org/stable/3096812	10	41	Despite the initial fit of this hypothesis, however, when we examine men and women separately we find problems with it.		N	FALSE	
http://www.jstor.org/stable/2174834	14	9	The figures on stillbirth rates in Table 6 fit in well with the peak load labour demand hypothesis in addition, because they suggest that the stresses and exertions imposed on prospective mothers during the spring and summer months contributed to the incidence of miscarriages and deaths of the newborn.			TRUE	
http://www.jstor.org/stable/2528763	2	2	For the hypothesis Ho+ the appropriate X2 'goodness-of-fit' statistic is x2 = E E (ni-n- p (10) i=O i=1 nlpij We now use the asymptotic results in the Appendix (equation A4) for determining the statistic (10) for H?+ .	?	N	FALSE	N
http://www.jstor.org/stable/43551459	1	20	First, I demonstrate that the liquidity-need hypothesis generates predictions that closely match the facts.			TRUE	
http://www.jstor.org/stable/3800318	8	8	These findings fit closely the hypothesis that there is more breeding during the months of Janu- ary, June, July, October, November, and December than in other months.			TRUE	
http://www.jstor.org/stable/24754197	10	12	A Chow test of multivariable logistic models of the Eastern and Western regions rejects the null hypothesis that the same model provides a good fit for the data from both regions (results not shown).	?	N	FALSE	N
http://www.jstor.org/stable/154914	19	17	A negative and significant correlation between the fit score and performance supports the design hypothesis that the greater the distance from the ideal profile the lower the performance.		N	FALSE	N
http://www.jstor.org/stable/27858579	7	9	Fitting this hypothesis with the thelodont observations suggests that these fish were the first to evolve a recognizable "dentition" (the complex branchial denticles)?but within their throat, not on the jaw cartilages.			TRUE	
http://www.jstor.org/stable/2786715	1	1	Thus the model focuses on the process of biased hypothesis testing, in which the concern for accuracy becomes secondary to the concern for defensive attributions.	N	N	TRUE	
http://www.jstor.org/stable/704507	0	24	284-291, 316 also sup- presses the second storm, but in order to fit a more elaborate hypothesis.	?	?	TRUE	
http://www.jstor.org/stable/26471071	3	44	We tested this hypothesis by fitting subjects’ direction after negative feedback increased withmotion strength and the number of trials and environment choices simultaneously with a model based on the in the current environment.		N	FALSE	N
http://www.jstor.org/stable/3860988	0	9	Thus any test of the goodness- of-fit of the original hypothesis provides us with a method of testing for variation in host resistance.	?	N	FALSE	?
http://www.jstor.org/stable/1824454	15	12	The third hypothesis, as might be expected, gives a better fit than the second.		N	FALSE	
http://www.jstor.org/stable/10.1086/675727	0	289	Our finding of smaller average cell size and higher richness in lakes fits the hypothesis of Soininen and Kokocinski (2006) that more small taxa fit in a shared limited surface area than do large taxa.			TRUE	
http://www.jstor.org/stable/2958673	3	2	After the multivariate sam- ple Xl, *, X , has been transformed by using either (3.1) or (3.2), then a size a goodness-of-fit test for the corresponding composite multivariate normal null hypothesis class (case (i) or case (ii)) can be made by testing the surrogate simple null hypothesis that the transformed values are i.i.d.	?	N	FALSE	N
http://www.jstor.org/stable/44002109	2	7	Some ancient and relict groups are hypothesized to fit this hypothesis, but most Antillean taxa prove to be too young to fit (Hedges, 2006).			TRUE	
http://www.jstor.org/stable/25472462	5	15	To perform a strict test of this hypothesis, we must show that the matching process is relatively independent of the pricing process.	?	N	FALSE	N
http://www.jstor.org/stable/2698708	0	11	Papers focus on a consistent test for the parametric dis- tribution of regression disturbances; a compari- son of parametric, semi-nonparametric, adap- tive, and nonparametric cointegration tests; an out-of-sample, nonparametric test of the Mar- tingale Difference Hypothesis; the finite-sample accuracy of nonparametric resampling algo- rithms for economic time series; an application of semiparametric varying parameter panel data models to estimation of speed of convergence; specification testing and nonparametric estima- tion of the human capital model; a nonparamet- ric approach to stochastic discount factor esti- mation; nonparametric estimation of the net benefits of Southern Illinois University on the state of Illinois by the human capital model; the reaction of housing prices to information on Su- perfund sites in the case of Tacoma, Washing- ton; nonparametric assessment of the effects of neighborhood land uses on residential house values; equality of opportunity and kernel den- sity estimation; a nonparametric analysis of the U.S. male earnings distribution; nonparametric analysis of growth in replenishable resource stocks; and nonparametric efficiency testing of Asian stock markets using weekly data.	?	N	FALSE	N
http://www.jstor.org/stable/24869967	9	43	These results are along the lines of Cush- Clemmesen C (1993) Improvements in the fluorimetric deter- ing’s ‘match–mismatch’ hypothesis (Cushing 1974, mination of the RNA and DNA content of individual 1990), but define seasonal variability in survival rather marine fish larvae.	?	N	FALSE	N
http://www.jstor.org/stable/2656398	5	15	The stress hypothesis is about how mass is lost, while the fit**-for-flight hypothesis** is about why mass is lost.	N	N	TRUE	
http://www.jstor.org/stable/1957174	12	12	It does appear from the table that the 1933 election might fit the hypothesis.			TRUE	
http://www.jstor.org/stable/41291135	28	9	Mapping the local R2 values (a measure of the model's goodness of fit) shows that the statistical fit between the hypothesis and the ac- tual data varies from poor to moderately good, depending upon region.		N	FALSE	N
http://www.jstor.org/stable/282373	0	4	In so doing, it addresses the Ritchie-Fitting hypothesis of an early Holocene cultural hiatus in the Northeast, and the Sanger-Tuck debate concerning whether an in situ development or a cultural-intrusion model best ex- plains Archaic cultural history in the Maine/Maritimes area.	?	N	FALSE	N
http://www.jstor.org/stable/29789439	19	22	This analysis, based on longitudinal data, also provides further support for our mediation hypothesis that the links and fit dimensions of organizational embeddedness lead to benefits that would be sacrificed if one left the firm.		N	FALSE	N
http://www.jstor.org/stable/3182790	4	19	Gail, Tan and Piantadosi (1988) took a similar ap- proach to testing the hypothesis of no effect, by fitting a generalized linear model and using the randomiza- tion distribution of the associated test statistic.	?	N	FALSE	N
http://www.jstor.org/stable/24418013	1	10	Nevertheless, he finds predominant characteristics in each elec tion that fit his hypothesis.			TRUE	
http://www.jstor.org/stable/2289288	5	20	In this section we analyze foreign exchange rates and find that the linear models previously postulated (and in particular the random-walk hypothesis) do not fit the data.		N	FALSE	N
http://www.jstor.org/stable/40012657	10	8	And there are many other particular sorts of cases that the wishful thinking hypothesis does not appear to fit.			TRUE	
http://www.jstor.org/stable/2562848	1	20	A second and related hypothesis is that larger corporations, here measured in assets, will fit the first hypothesis better than will smaller cor- porations.			TRUE	
http://www.jstor.org/stable/4355815	4	22	Basic statistical inference for structural equation models, such as goodness-of-fit test of the model, test of the null hypothesis concerning 0, etc., can be performed via (i) and (ii).	N	N	TRUE	
http://www.jstor.org/stable/40486008	5	13	Consistent with the dual route hypothesis, in the blocked condition, subjects were more accurate at imitating intransitive gestures with meaning than those without meaning, while in the mixed condition, no differences were observed.			TRUE	
http://www.jstor.org/stable/1176713	1	18	But it might fit the historical recapitulation hypothesis as well.		?	FALSE	
http://www.jstor.org/stable/26165348	11	0	710 Plant Ecol (2017) 218:699-710 Pearse IS, Cobb RC, Karban R (2013) The phenology substrate match hypothesis explains decomposition rates of ever greens and deciduous oak leaves.	?	N	FALSE	N
